1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
286	-0.000000	280.138901	0.000000	8.2
287	-0.000000	279.705473	0.000000	16.9
288	-0.340629	279.273829	0.000967	5.2
289	-0.375585	278.843956	0.002679	9.4
290	-0.000000	278.415844	0.000000	11.7
291	-0.543325	277.989479	0.002062	9.9
292	-0.355721	277.564851	0.000640	11.4
293	-0.038415	277.141949	0.001240	13.6
294	-0.114638	276.720761	0.000550	8.4
295	-0.554808	276.301275	0.001884	8.5
296	-0.029281	275.883480	0.000601	9.0
297	-0.136455	275.467366	0.003336	8.5
298	-0.457814	275.052922	0.002301	13.4
299	-0.000000	274.640136	0.000000	15.5
300	-0.000000	274.228998	0.000000	9.4
301	-0.202533	273.819497	0.002361	8.4
302	-0.106162	273.411623	0.001525	8.6
303	-0.157065	273.005365	0.000988	13.8
304	-0.000000	272.600712	0.000000	8.2
305	-0.009031	272.197655	0.000176	8.5
306	-0.075257	271.796184	0.001145	10.8
307	-0.390807	271.396287	0.002590	10.6
308	-0.209318	270.997956	0.002262	8.1
309	-0.366650	270.601180	0.001686	13.7
310	-0.146022	270.205949	0.000915	9.8
311	-0.231973	269.812254	0.000629	8.1
312	-0.000000	269.420085	0.000000	8.4
313	-0.132943	269.029432	0.001319	8.1
314	-0.000000	268.640287	0.000000	11.3
315	-0.452834	268.252638	0.002231	11.8
316	-0.019188	267.866478	0.000618	9.5
317	-0.185937	267.481796	0.001553	8.3
318	-0.000000	267.098584	0.000000	8.5
319	-0.302903	266.716833	0.001141	14.1
320	-0.108802	266.336533	0.000990	7.9
321	-0.489961	265.957676	0.002108	11.7
322	-0.339802	265.580253	0.001925	8.2
323	-0.000000	265.204254	0.000000	10.4
324	-0.000000	264.829672	0.000000	8.1
325	-0.041952	264.456497	0.000397	8.1
326	-0.009496	264.084721	0.000180	16.5
327	-0.026120	263.714335	0.000572	5.2
328	-0.528593	263.345332	0.001609	8.6
329	-0.051542	262.977702	0.001180	14.1
330	-0.076295	262.611438	0.000253	10.5
331	-0.036403	262.246531	0.000218	11.5
332	-0.028355	261.882973	0.000257	8.0
333	-0.390107	261.520756	0.001601	11.9
334	-0.171944	261.159871	0.002081	8.5
335	-0.189082	260.800312	0.000941	8.6
336	-0.008467	260.442070	0.000475	10.5
337	-0.015699	260.085137	0.000247	12.0
338	-0.094911	259.729505	0.000487	9.7
339	-0.040738	259.375167	0.000558	9.1
340	-0.000000	259.022116	0.000000	9.6
341	-0.026087	258.670343	0.000272	8.5
342	-0.061512	258.319841	0.001157	8.4
343	-0.585589	257.970602	0.001590	8.6
344	-0.353329	257.622620	0.003808	8.6
345	-0.197411	257.275887	0.001976	8.4
346	-0.000000	256.930396	0.000000	13.9
347	-0.190131	256.586139	0.001874	10.0
348	-0.414854	256.243109	0.002322	13.7
349	-0.606746	255.901300	0.001604	8.7
350	-0.000000	255.560703	0.000000	8.1
351	-0.033517	255.221313	0.000403	13.3
352	-0.064022	254.883122	0.000512	14.2
353	-0.058036	254.546124	0.000939	8.9
354	-0.000000	254.210311	0.000000	8.6
355	-0.047231	253.875677	0.000431	8.4
356	-0.000010	253.542215	0.000015	15.7
357	-0.000000	253.209918	0.000000	4.6
358	-0.074634	252.878781	0.000269	15.5
359	-0.000000	252.548795	0.000000	9.6
360	-0.126810	252.219956	0.001328	8.4
361	-0.000000	251.892255	0.000000	9.6
362	-0.249134	251.565688	0.001914	11.9
363	-0.000000	251.240247	0.000000	8.1
364	-0.137823	250.915926	0.001481	8.2
365	-0.000000	250.592720	0.000000	8.4
366	-0.000000	250.270621	0.000000	13.7
367	-0.384574	249.949624	0.001834	13.4
368	-0.000000	249.629723	0.000000	11.6
369	-0.000000	249.310911	0.000000	7.6
370	-0.194340	248.993182	0.001531	8.2
371	-0.453782	248.676531	0.002453	12.5
372	-0.000000	248.360952	0.000000	8.0
373	-0.000000	248.046438	0.000000	8.5
374	-0.196524	247.732984	0.002094	8.3
375	-0.000000	247.420584	0.000000	10.9
376	-0.234601	247.109233	0.001243	8.2
377	-0.334120	246.798924	0.000915	8.4
378	-0.000000	246.489652	0.000000	12.3
379	-0.000000	246.181412	0.000000	13.7
380	-0.005434	245.874197	0.000130	8.0
381	-0.328495	245.568002	0.000406	8.3
382	-0.000000	245.262822	0.000000	8.1
383	-0.000000	244.958652	0.000000	8.0
384	-0.065023	244.655485	0.002381	8.3
385	-0.000000	244.353317	0.000000	7.9
386	-0.000000	244.052142	0.000000	8.2
387	-0.101917	243.751955	0.001880	13.2
388	-0.015918	243.452750	0.000284	13.1
389	-0.360361	243.154523	0.001680	9.9
390	-0.000000	242.857268	0.000000	8.5
391	-0.550137	242.560980	0.000798	10.6
392	-0.032204	242.265654	0.000188	9.7
393	-0.495507	241.971285	0.003278	10.2
394	-0.383798	241.677868	0.002138	12.3
395	-0.071795	241.385397	0.001313	11.8
396	-0.000000	241.093869	0.000000	8.8
397	-0.177436	240.803278	0.001462	9.4
398	-0.157452	240.513619	0.001568	14.3
399	-0.000000	240.224887	0.000000	8.5
