1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
398	-0.371132	105.236509	111.053230	0.002736	11.4
399	-0.374181	104.646297	111.574892	0.004287	10.8
400	-0.392843	105.645071	110.694968	0.003856	11.0
401	-0.359857	105.057933	111.210550	0.004370	6.0
402	-0.378819	106.057879	110.335322	0.008270	6.5
403	-0.384335	107.057879	109.473717	0.003001	7.1
404	-0.373255	108.057879	108.625464	0.007445	5.8
405	-0.368681	107.900055	108.758465	0.010575	9.8
406	-0.373721	108.900055	107.921218	0.004668	6.0
407	-0.358429	108.309748	108.413884	0.005236	6.3
408	-0.377600	109.309748	107.581914	0.002684	5.8
409	-0.361534	109.615562	107.330029	0.002457	11.4
410	-0.365866	109.062493	107.786432	0.002132	11.8
411	-0.374764	108.783902	108.017804	0.003787	10.0
412	-0.376189	109.779953	107.195115	0.001750	15.8
413	-0.363229	110.456215	106.643661	0.003449	4.0
414	-0.371188	109.877159	107.115498	0.006380	5.7
415	-0.386079	109.310370	107.581401	0.002554	6.1
416	-0.366146	108.721030	108.070157	0.004804	11.6
417	-0.372088	109.668173	107.286815	0.002556	6.4
418	-0.366689	109.078083	107.773514	0.002160	6.9
419	-0.372474	109.686526	107.271748	0.003944	7.8
420	-0.350458	109.096771	107.758032	0.004170	7.2
421	-0.364375	108.509794	108.246424	0.005287	7.8
422	-0.385829	107.971040	108.698604	0.003123	7.9
423	-0.369788	108.618019	108.156043	0.003707	11.3
424	-0.387718	109.262168	107.621210	0.004365	7.2
425	-0.384587	109.355996	107.543745	0.012629	6.0
426	-0.376068	108.765900	108.032789	0.003598	6.9
427	-0.372307	109.765772	107.206740	0.004196	10.4
428	-0.393039	110.765770	106.393125	0.006380	3.5
429	-0.376569	111.765769	105.591766	0.005572	5.8
430	-0.362440	112.648186	104.894593	0.004529	9.1
431	-0.371109	113.648183	104.115568	0.004164	8.3
432	-0.368307	114.647846	103.348284	0.005827	6.2
433	-0.372442	115.633862	102.602472	0.002617	14.7
434	-0.372791	116.621126	101.866425	0.004012	7.0
435	-0.403207	117.606802	101.142021	0.004119	11.9
436	-0.370503	118.606731	100.417594	0.003894	6.7
437	-0.389914	118.016441	100.843986	0.006717	9.2
438	-0.380985	119.016438	100.123759	0.004949	6.3
439	-0.380481	120.016438	99.413744	0.002671	9.6
440	-0.368505	119.426132	99.831647	0.005705	6.0
441	-0.369541	120.426083	99.125789	0.004839	6.1
442	-0.373301	119.835777	99.541270	0.001804	6.2
443	-0.364432	119.776507	99.583179	0.004192	6.0
444	-0.363708	120.063685	99.380447	0.002886	7.3
445	-0.375954	119.506966	99.774214	0.003669	6.8
446	-0.366875	120.502004	99.072605	0.005605	5.9
447	-0.368176	120.810936	98.856777	0.003665	5.9
448	-0.359005	121.810897	98.164582	0.001848	15.2
449	-0.365344	121.233053	98.563391	0.004629	4.3
450	-0.380037	121.109151	98.649327	0.004754	6.4
451	-0.381527	122.109111	97.960025	0.003546	8.0
452	-0.383785	121.518957	98.365666	0.001876	11.3
453	-0.363129	122.282495	97.841485	0.002952	10.8
454	-0.382846	123.010834	97.346649	0.003307	5.3
455	-0.363761	123.688424	96.890765	0.004838	5.2
456	-0.366563	123.101681	97.285278	0.004482	6.4
457	-0.369466	124.096321	96.618384	0.003800	5.8
458	-0.369527	125.096319	95.957052	0.003768	10.6
459	-0.370807	126.055591	95.331106	0.004410	7.8
460	-0.395330	125.476170	95.708210	0.001616	11.0
461	-0.381081	126.385273	95.117863	0.003187	6.0
462	-0.354940	125.826384	95.479925	0.005249	10.9
463	-0.360903	126.826350	94.834054	0.005216	2.7
464	-0.370513	127.826338	94.196849	0.004557	6.2
465	-0.380022	127.236662	94.571558	0.004253	8.6
466	-0.378095	128.236660	93.937857	0.007249	6.3
467	-0.370419	127.646423	94.310861	0.004786	11.1
468	-0.379603	128.644276	93.681980	0.003730	7.0
469	-0.365675	129.379066	93.224226	0.003341	8.6
470	-0.375959	129.999077	92.841442	0.006051	6.3
471	-0.385922	130.995944	92.232541	0.004335	7.9
472	-0.380136	130.437606	92.572595	0.001821	11.6
473	-0.380655	131.315275	92.039174	0.005518	9.6
474	-0.351577	130.731498	92.393289	0.003054	6.5
475	-0.397671	131.730725	91.788814	0.005948	5.9
476	-0.371831	132.729886	91.192236	0.002246	8.0
477	-0.378787	132.150454	91.537255	0.003366	9.9
478	-0.373807	133.076839	90.986888	0.001908	6.0
479	-0.376172	133.072521	90.989438	0.004442	9.8
480	-0.360938	134.056319	90.412130	0.004421	5.4
481	-0.364309	135.056319	89.832774	0.005387	6.1
482	-0.378300	134.548330	90.126150	0.005374	11.0
483	-0.382293	135.548330	89.550441	0.003682	10.2
484	-0.373938	136.548327	88.982043	0.004333	13.4
485	-0.380916	137.517497	88.438010	0.003648	3.6
486	-0.374736	136.941267	88.760666	0.002545	7.9
487	-0.362973	137.796051	88.282876	0.004995	6.7
488	-0.374779	137.209641	88.610100	0.006770	5.8
489	-0.360532	138.209588	88.053567	0.003380	5.9
490	-0.398334	139.209585	87.503954	0.003878	6.0
491	-0.382276	138.619954	87.827190	0.003129	5.9
492	-0.376121	139.586915	87.298346	0.002211	10.7
493	-0.380648	139.100132	87.563776	0.004237	9.6
494	-0.367856	140.059307	87.042297	0.002663	8.8
495	-0.370951	141.019358	86.526525	0.003718	6.1
496	-0.348728	141.712316	86.158027	0.002669	9.8
497	-0.378639	141.666968	86.182046	0.007080	11.9
498	-0.365398	142.640107	85.669536	0.003024	15.1
499	-0.364198	142.049813	85.979688	0.004775	8.7
500	-0.346859	143.024087	85.468984	0.003878	11.6
501	-0.389959	142.433781	85.777689	0.007209	10.9
502	-0.378932	143.433781	85.256034	0.001570	7.3
503	-0.383496	142.991453	85.485992	0.004975	11.1
504	-0.388558	143.981241	84.973128	0.004617	8.9
505	-0.376709	143.390935	85.278255	0.003052	11.5
506	-0.371531	144.365675	84.775587	0.004588	13.8
507	-0.376162	144.071819	84.926502	0.003578	11.4
