1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
280	-0.424440	282.777607	0.002376	71.4
281	-0.000000	282.333221	0.000000	76.8
282	-1.149984	281.890692	0.003801	78.3
283	-1.206011	281.450008	0.003223	76.7
284	-0.808611	281.011157	0.008072	76.9
285	-1.124824	280.574125	0.005727	70.5
286	-1.011185	280.138901	0.002580	71.1
287	-0.037579	279.705473	0.000634	71.7
288	-0.000001	279.273829	0.000000	73.4
289	-0.587867	278.843956	0.001820	73.6
290	-0.000000	278.415844	0.000000	74.2
291	-0.545835	277.989479	0.001827	73.4
292	-1.295155	277.564851	0.002198	69.5
293	-1.206202	277.141949	0.010518	71.2
294	-1.509840	276.720761	0.009786	71.0
295	-0.215673	276.301275	0.000734	71.3
296	-0.000001	275.883480	0.000000	70.6
297	-1.007095	275.467366	0.003162	72.4
298	-0.965905	275.052922	0.006630	75.1
299	-1.317634	274.640136	0.002021	71.4
300	-0.000000	274.228998	0.000000	70.3
301	-0.000000	273.819497	0.000000	71.0
302	-0.237565	273.411623	0.003074	71.5
303	-0.000000	273.005365	0.000000	70.0
304	-1.166950	272.600712	0.001594	73.0
305	-1.017073	272.197655	0.002179	71.9
306	-0.748174	271.796184	0.001778	70.1
307	-1.160253	271.396287	0.003932	71.4
308	-0.874521	270.997956	0.001098	71.0
309	-1.239013	270.601180	0.003684	74.5
310	-1.214730	270.205949	0.004678	71.2
311	-1.028939	269.812254	0.003814	70.0
312	-0.065283	269.420085	0.001222	73.6
313	-0.945610	269.029432	0.003678	70.9
314	-0.170359	268.640287	0.001715	69.9
315	-1.202282	268.252638	0.003182	72.1
316	-1.177903	267.866478	0.001492	71.5
317	-0.000000	267.481796	0.000000	71.1
318	-0.878738	267.098584	0.007040	73.5
319	-1.207381	266.716833	0.005628	73.6
320	-1.144042	266.336533	0.004621	74.2
321	-1.255820	265.957676	0.002520	72.7
322	-1.062115	265.580253	0.002946	72.2
323	-1.289730	265.204254	0.031178	72.7
324	-1.093312	264.829672	0.001854	71.5
325	-0.125034	264.456497	0.001499	72.6
326	-1.540496	264.084721	0.014256	73.1
327	-0.000000	263.714335	0.000000	71.9
328	-1.137451	263.345332	0.006870	71.2
329	-0.211886	262.977702	0.001818	72.5
330	-1.231974	262.611438	0.001620	81.8
331	-0.914502	262.246531	0.004163	81.8
332	-0.624495	261.882973	0.001808	83.3
