1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
238	-0.610400	84.949746	341.748366	0.003833	11.5
239	-0.584383	84.337350	343.735174	0.003220	6.7
240	-0.585707	85.337350	340.502677	0.006200	14.8
241	-0.601275	86.337350	337.330410	0.005370	11.5
242	-0.576243	87.337350	334.216707	0.009283	6.6
243	-0.608863	88.337350	331.159960	0.006189	10.8
244	-0.604747	89.337350	328.158619	0.003620	11.5
245	-0.594984	90.337350	325.211193	0.003521	10.9
246	-0.597000	91.337350	322.316242	0.005379	6.0
247	-0.597325	92.337350	319.472376	0.006718	6.7
248	-0.579084	93.337350	316.678255	0.003524	10.2
249	-0.586040	92.724952	318.383537	0.005993	6.5
250	-0.604522	93.724952	315.608347	0.004877	11.1
251	-0.569950	94.724952	312.881119	0.005063	6.0
252	-0.621243	94.112554	314.545644	0.004524	5.7
253	-0.619922	95.112554	311.836672	0.006894	11.0
254	-0.622231	96.112554	309.173963	0.003904	4.8
255	-0.630108	97.112554	306.556341	0.007945	6.0
256	-0.610325	96.500156	308.154079	0.006830	5.4
257	-0.616165	97.500156	305.553626	0.002403	5.8
258	-0.601082	96.887758	307.140902	0.005278	5.6
259	-0.605234	96.275360	308.744756	0.002885	4.4
260	-0.628878	95.662962	310.365447	0.008566	4.6
261	-0.605529	96.662962	307.727697	0.003004	4.6
262	-0.623990	97.662842	305.134713	0.010665	4.5
263	-0.624544	98.662842	302.584759	0.002435	4.4
264	-0.579978	98.050445	304.141262	0.007804	11.2
265	-0.594203	98.605196	302.730598	0.003136	1.4
266	-0.602419	99.605196	300.220502	0.004770	6.4
267	-0.594044	98.992798	301.752714	0.007135	5.8
268	-0.632744	99.992798	299.258742	0.006103	5.6
269	-0.573994	100.992798	296.805656	0.003225	10.7
270	-0.640129	100.381849	298.299563	0.005199	6.6
271	-0.573431	99.769451	299.812181	0.003343	6.0
272	-0.609313	99.157053	301.340218	0.003875	4.6
273	-0.621787	100.157053	298.853031	0.004281	6.0
274	-0.597410	99.544716	300.371128	0.003739	11.4
275	-0.613876	98.932318	301.904882	0.003263	10.7
276	-0.604243	99.932318	299.408404	0.004319	7.9
277	-0.585025	99.319921	300.932317	0.003228	5.9
278	-0.610272	100.319921	298.451831	0.003884	6.0
279	-0.619394	101.319921	296.011903	0.003471	4.8
280	-0.595435	100.707523	297.501351	0.004601	5.2
281	-0.596402	100.099926	298.994010	0.008175	9.9
282	-0.623922	101.099926	296.545245	0.002123	5.6
283	-0.622356	100.487633	298.039822	0.002215	11.1
284	-0.598467	101.487633	295.606598	0.002977	5.3
285	-0.614496	102.487633	293.212783	0.004804	6.2
286	-0.620402	101.875235	294.674126	0.004297	6.8
287	-0.582184	101.262837	296.150109	0.006987	11.1
288	-0.593819	102.262837	293.747519	0.002925	6.3
289	-0.592351	101.650439	295.214210	0.002714	6.0
290	-0.547957	101.038042	296.695619	0.003290	5.8
291	-0.581374	102.038042	294.284205	0.006028	11.0
292	-0.600836	101.425645	295.756272	0.005727	3.0
293	-0.590870	102.425645	293.360042	0.006838	9.6
294	-0.613624	103.425645	291.002328	0.004060	5.9
295	-0.626724	104.425645	288.682210	0.004641	16.0
296	-0.595984	103.813247	290.098633	0.003595	1.4
297	-0.603300	103.200849	291.529025	0.002867	11.0
298	-0.604722	104.200849	289.200535	0.006475	5.7
299	-0.628562	105.200849	286.908945	0.005323	5.8
300	-0.598246	104.588451	288.307979	0.004056	10.2
301	-0.601635	103.976053	289.720723	0.003278	5.7
302	-0.635150	104.976053	287.420915	0.004901	10.9
303	-0.603719	105.971886	285.166690	0.004366	6.3
304	-0.572293	106.971886	282.938335	0.002814	5.8
305	-0.617176	107.971715	280.744910	0.004698	6.1
306	-0.591643	108.971715	278.584863	0.007466	6.0
307	-0.609304	109.971715	276.457802	0.002586	6.7
308	-0.570787	109.362925	277.748849	0.004506	8.0
309	-0.621289	110.235539	275.902035	0.002415	6.1
310	-0.597033	109.623141	277.195541	0.002003	11.5
311	-0.617541	109.010786	278.501142	0.003167	10.3
312	-0.626124	110.010767	276.375394	0.005592	7.9
313	-0.596642	109.398369	277.673353	0.003529	5.7
314	-0.631382	110.398369	275.560135	0.003932	6.2
315	-0.600867	111.398365	273.478849	0.005882	5.9
316	-0.625752	112.398365	271.428757	0.004799	11.3
317	-0.640706	111.788553	272.675255	0.005428	7.0
318	-0.592272	111.176155	273.938613	0.004136	5.7
319	-0.606835	110.567758	275.205361	0.001468	5.5
320	-0.604099	109.956299	276.490347	0.006117	5.9
321	-0.605363	110.956299	274.395029	0.002156	6.1
322	-0.630638	110.343901	275.674411	0.004751	11.1
323	-0.640913	111.343898	273.591401	0.002908	10.9
324	-0.578989	112.343898	271.539628	0.003325	1.5
325	-0.612263	111.731500	272.792460	0.006783	1.5
326	-0.602606	112.234753	271.762071	0.003407	10.4
327	-0.640093	113.234753	269.737543	0.007381	11.2
328	-0.610631	114.234753	267.742956	0.003351	6.9
329	-0.605177	115.234753	265.777650	0.004653	6.2
330	-0.603907	114.622355	266.977759	0.005103	10.8
331	-0.602832	114.009957	268.188756	0.004349	6.1
332	-0.607416	115.009957	266.216924	0.006560	11.4
333	-0.605616	114.397559	267.421013	0.003301	11.2
334	-0.617317	115.397495	265.460538	0.005789	5.7
335	-0.649890	114.785097	266.657779	0.002745	5.5
336	-0.584493	114.680808	266.862741	0.003329	5.8
337	-0.589223	114.068410	268.072692	0.003740	6.0
338	-0.619193	115.068410	266.102560	0.003808	5.9
339	-0.565723	116.068410	264.161175	0.004536	5.6
340	-0.592253	117.068410	262.247912	0.003478	5.0
341	-0.575702	116.456012	263.416287	0.003472	4.4
342	-0.595133	115.860445	264.562581	0.003442	4.3
343	-0.607861	116.860445	262.643520	0.003469	4.3
344	-0.598433	117.860445	260.752099	0.006215	5.1
345	-0.621897	118.860445	258.887726	0.004079	4.4
346	-0.607889	118.248047	260.026286	0.004569	4.5
347	-0.605205	119.248047	258.172240	0.005728	4.4
348	-0.612977	118.635649	259.304502	0.005367	4.7
349	-0.604566	119.635649	257.460699	0.004694	4.4
350	-0.615685	120.635649	255.642931	0.004859	4.4
351	-0.585920	121.635649	253.850652	0.002641	4.4
352	-0.620368	122.635649	252.083328	0.002708	4.1
353	-0.583368	123.625135	250.358643	0.002452	11.0
354	-0.604295	124.625134	248.639444	0.003705	8.7
355	-0.620486	124.012737	249.689464	0.005629	5.8
356	-0.641848	125.012737	247.979411	0.006526	5.8
357	-0.611187	126.012737	246.292622	0.005418	11.0
358	-0.589916	127.012737	244.628626	0.002018	4.0
359	-0.620094	128.012737	242.986964	0.007228	7.8
360	-0.612239	127.400339	243.989689	0.004980	5.5
361	-0.622629	126.787941	245.000724	0.003944	6.1
362	-0.632264	127.787941	243.354080	0.005938	5.7
363	-0.638336	128.787941	241.729423	0.004359	6.2
364	-0.595203	128.175543	242.721774	0.003383	5.8
365	-0.590372	129.149395	241.147507	0.004288	6.0
366	-0.588853	130.149395	239.552082	0.004307	12.1
367	-0.553376	131.149395	237.977629	0.002016	5.5
368	-0.619483	132.149395	236.423737	0.007143	6.4
369	-0.593202	133.149395	234.890006	0.005597	5.5
370	-0.638308	132.536997	235.826889	0.002772	5.8
371	-0.570543	131.924599	236.771275	0.006558	5.8
372	-0.607469	131.312201	237.723256	0.008866	5.7
373	-0.614657	132.312201	236.172673	0.006195	5.7
374	-0.644121	133.312201	234.642187	0.006089	6.1
